Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name	gene_length_bp
ENSG00000005022	119468395	119471396	X	3002
ENSG00000167114	128340506	128363283	9	22778
ENSG00000170385	211571568	211579161	1	7594
ENSG00000145740	69093991	69131069	5	37079
ENSG00000014824	41990496	42090461	4	99966
ENSG00000102100	48903180	48911958	X	8779
ENSG00000292209	62015	70793	HSCHRX_3_CTG3	8779
ENSG00000176087	140564819	140569100	5	4282
ENSG00000121073	49700934	49709014	17	8081
ENSG00000157593	44254096	44257890	6	3795
ENSG00000080189	46345980	46364458	20	18479
ENSG00000127526	16549831	16572415	19	22585
ENSG00000175782	68746125	68793964	12	47840
ENSG00000115084	113705011	113756693	2	51683
ENSG00000134294	46358185	46372832	12	14648
ENSG00000143570	153959099	153968667	1	9569
ENSG00000141873	2732204	2740070	19	7867
ENSG00000229802	4443944	4447938	HSCHR6_MHC_DBB_CTG1	3995
ENSG00000226614	4611950	4615944	HSCHR6_MHC_COX_CTG1	3995
ENSG00000227402	4619918	4623912	HSCHR6_MHC_MANN_CTG1	3995
ENSG00000206288	4394849	4398843	HSCHR6_MHC_QBL_CTG1	3995
ENSG00000224399	4636398	4640392	HSCHR6_MHC_MCF_CTG1	3995
ENSG00000112473	33200305	33204439	6	4135
ENSG00000114544	126005662	126101561	3	95900
ENSG00000139508	28700064	28719012	13	18949
ENSG00000211584	47753916	47782751	12	28836
ENSG00000119705	77708045	77761104	14	53060
ENSG00000137776	58879049	58933991	15	54943
ENSG00000175387	47808957	47931569	18	122613
ENSG00000141646	51028528	51085045	18	56518
ENSG00000113658	136132845	136188747	5	55903
ENSG00000112305	70667776	70862015	6	194240
ENSG00000080503	1980290	2193624	9	213335
ENSG00000127616	10960824	11079426	19	118603
ENSG00000138375	216412383	216483056	2	70674
ENSG00000275837	23325	70878	HSCHR22_1_CTG7	47554
ENSG00000099956	23786931	23838009	22	51079
ENSG00000073584	40624962	40648654	17	23693
ENSG00000072501	53374149	53422728	X	48580
ENSG00000198887	70258270	70354874	9	96605
ENSG00000198952	156249223	156282844	1	33622
ENSG00000116698	183471957	183598246	1	126290
ENSG00000167447	59209400	59215248	17	5849
ENSG00000205670	34375131	34416961	21	41831
ENSG00000163866	34712737	34859805	1	147069
ENSG00000111850	87322580	87399749	6	77170
ENSG00000119953	110290730	110304963	10	14234
ENSG00000166311	6390414	6394998	11	4585
ENSG00000292130	327940	359302	HSCHR2_12_CTG7_2	31363
ENSG00000136699	130151392	130183901	2	32510
ENSG00000122692	33041765	33076694	9	34930
ENSG00000123415	54121277	54189008	12	67732
ENSG00000092531	42491233	42545356	15	54124
ENSG00000099940	20858537	20891214	22	32678
ENSG00000143740	227728200	227781826	1	53627
ENSG00000164975	15422734	15465953	9	43220
ENSG00000174446	66490135	66497780	15	7646
ENSG00000143553	153658696	153663930	1	5235
ENSG00000197157	127652145	128092609	7	440465
ENSG00000159210	48929316	48944842	17	15527
ENSG00000144028	96274338	96321271	2	46934
ENSG00000161981	53828	57669	16	3842
ENSG00000124380	69893956	69905929	2	11974
ENSG00000184209	123458078	123473154	12	15077
ENSG00000060688	31259568	31296788	1	37221
ENSG00000168566	7590189	7611967	6	21779
ENSG00000104852	49085164	49108613	19	23450
ENSG00000077312	40750585	40765393	19	14809
ENSG00000125835	2461634	2470884	20	9251
ENSG00000125870	16729958	16742564	20	12607
ENSG00000124562	34757454	34773857	6	16404
ENSG00000167088	21612314	21633524	18	21211
ENSG00000125743	45687460	45692569	19	5110
ENSG00000100028	24555957	24584044	22	28088
ENSG00000143977	70281362	70293740	2	12379
ENSG00000169371	75598083	75626469	15	28387
ENSG00000100603	77717599	77761207	14	43609
ENSG00000147164	71056332	71073426	X	17095
ENSG00000071189	17790761	17940712	7	149952
ENSG00000115234	27370496	27377535	2	7040
ENSG00000178996	54517727	54546586	5	28860
ENSG00000120451	130866250	130916479	11	50230
ENSG00000205302	122775010	122834543	5	59534
ENSG00000109762	185204237	185390928	4	186692
ENSG00000112335	108211222	108261255	6	50034
ENSG00000114520	125446644	125520233	3	73590
ENSG00000089006	17941597	17969022	20	27426
ENSG00000129515	34561093	34630177	14	69085
ENSG00000130340	157700387	157945077	6	244691
ENSG00000180008	55027120	55049489	14	22370
ENSG00000170677	70288888	70330199	18	41312
ENSG00000142168	31659633	31668931	21	9299
ENSG00000159140	33543038	33577481	21	34444
ENSG00000091640	4959226	4967825	17	8600
ENSG00000008294	50962174	51120926	17	158753
ENSG00000158480	49903391	49915550	20	12160
ENSG00000114902	52704955	52711148	3	6194
ENSG00000129128	176319966	176332245	4	12280
ENSG00000100014	24270817	24417740	22	146924
ENSG00000065526	15836095	15940456	1	104362
ENSG00000104133	44554818	44663688	15	108871
ENSG00000090487	64963022	64990312	15	27291
ENSG00000197912	89490719	89557766	16	67048
ENSG00000169682	28974221	28984548	16	10328
ENSG00000121067	49598884	49678201	17	79318
ENSG00000005206	2328613	2355095	19	26483
ENSG00000157837	120762510	120904358	12	141849
ENSG00000167778	53064316	53079414	12	15099
ENSG00000123178	49912702	49936490	13	23789
ENSG00000162032	1776710	1793700	16	16991
ENSG00000165389	34432788	34462240	14	29453
ENSG00000179119	18606403	18634791	11	28389
ENSG00000213523	140537340	140557677	5	20338
ENSG00000128039	55346213	55373100	4	26888
ENSG00000198911	41833099	41907308	22	74210
ENSG00000153006	64718148	64768692	5	50545
ENSG00000116649	11054584	11060053	1	5470
ENSG00000140319	40035690	40039181	15	3492
ENSG00000153037	112861188	112898371	5	37184
ENSG00000100883	34981957	35029686	14	47730
ENSG00000167881	76038775	76072517	17	33743
ENSG00000174780	56467595	56503681	4	36087
ENSG00000143742	225777699	225790670	1	12972
ENSG00000144867	133784023	133825772	3	41750
ENSG00000167720	2303383	2325260	17	21878
ENSG00000100104	26483877	26494658	22	10782
ENSG00000133226	24631716	24673281	1	41566
ENSG00000136450	58000919	58007346	17	6428
ENSG00000188529	23964347	23980927	1	16581
ENSG00000116754	70205670	70253052	1	47383
ENSG00000161547	76734115	76737395	17	3281
ENSG00000112081	36593787	36605911	6	12125
ENSG00000116350	29147743	29181922	1	34180
ENSG00000115875	38743599	38751494	2	7896
ENSG00000263465	95066919	95071225	11	4307
ENSG00000008324	42581840	42596934	3	15095
ENSG00000138385	169791933	169812091	2	20159
ENSG00000262771	110921	119126	HSCHR7_1_CTG6	8206
ENSG00000106028	141737456	141787922	7	50467
ENSG00000176101	137188657	137190370	9	1714
ENSG00000124783	7268306	7347446	6	79141
ENSG00000163479	156009041	156020968	1	11928
ENSG00000114850	156539553	156559474	3	19922
ENSG00000149136	57325982	57335892	11	9911
ENSG00000160075	1541673	1574884	1	33212
ENSG00000157350	70375977	70439263	16	63287
ENSG00000160408	127885321	127906616	9	21296
ENSG00000004866	116952980	117230812	7	277833
ENSG00000136738	17644124	17716824	10	72701
ENSG00000115145	152116801	152175771	2	58971
ENSG00000124356	73828916	73873659	2	44744
ENSG00000131748	39637090	39664201	17	27112
ENSG00000084090	96184859	96208849	2	23991
ENSG00000168610	42313324	42388568	17	75245
ENSG00000124214	49113338	49188417	20	75080
ENSG00000040341	73420369	73747708	8	327340
ENSG00000167323	3854527	4093210	11	238684
ENSG00000168439	64185272	64204548	11	19277
ENSG00000118046	1177558	1228431	19	50874
ENSG00000115661	219245455	219250339	2	4885
ENSG00000148175	121338987	121370304	9	31318
ENSG00000067221	73978926	73994622	15	15697
ENSG00000165283	35099606	35103195	9	3590
ENSG00000023734	15882356	15903478	12	21123
ENSG00000143093	110031577	110074641	1	43065
ENSG00000196792	30893799	31026418	14	132620
ENSG00000134910	125591712	125625215	11	33504
ENSG00000163527	31532521	31638548	3	106028
ENSG00000103266	679980	682870	16	2891
ENSG00000104915	13144058	13150383	19	6326
ENSG00000136874	99906654	99974534	9	67881
ENSG00000103496	31032889	31042975	16	10087
ENSG00000162236	62806860	62832051	11	25192
ENSG00000170310	9250471	9576591	17	326121
ENSG00000116266	108746634	108809525	1	62892
ENSG00000127952	75996315	76048809	7	52495
ENSG00000113387	32531633	32604507	5	72875
ENSG00000136143	47745736	48037968	13	292233
ENSG00000163541	84423528	84460045	2	36518
ENSG00000172340	67360460	67654624	3	294165
ENSG00000105705	19276018	19320511	19	44494
ENSG00000165416	52652682	52700909	13	48228
ENSG00000116030	202206182	202238599	2	32418
ENSG00000184900	44805617	44818779	21	13163
ENSG00000100242	38733280	38794143	22	60864
ENSG00000213246	58345175	58353093	17	7919
ENSG00000196235	39436156	39476670	19	40515
ENSG00000109111	28661929	28702682	17	40754
ENSG00000119760	27650809	27663841	2	13033
ENSG00000156502	69180234	69209108	10	28875
ENSG00000280627	177852	182770	HG2030_PATCH	4919
ENSG00000148290	133351758	133356676	9	4919
ENSG00000280951	187544	202260	HG2030_PATCH	14717
ENSG00000148248	133361450	133376166	9	14717
ENSG00000281309	154870	162282	HG2030_PATCH	7413
ENSG00000148296	133328776	133336189	9	7414
ENSG00000178691	31936995	32001045	17	64051
ENSG00000169895	16719545	16765340	X	45796
ENSG00000117614	25222276	25232504	1	10229
ENSG00000125755	45815410	45866862	19	51453
ENSG00000135316	85607779	85644063	6	36285
ENSG00000213463	70366499	70417097	14	50599
ENSG00000258644	70326064	70417074	14	91011
ENSG00000008282	106090500	106112589	7	22090
ENSG00000204070	45359977	45376798	20	16822
ENSG00000162298	65121780	65135747	11	13968
ENSG00000291379	156718	202286	HG1343_HG173_HG459_PATCH	45569
ENSG00000055070	16352575	16398147	1	45573
ENSG00000100324	39399778	39437060	22	37283
ENSG00000055208	149218641	149411613	6	192973
ENSG00000136463	63600882	63608365	17	7484
ENSG00000152382	166856510	166876360	1	19851
ENSG00000171148	9779964	9793011	3	13048
ENSG00000166337	6606294	6612539	11	6246
ENSG00000064995	34877462	34889192	6	11731
ENSG00000120656	28587829	28648364	1	60536
ENSG00000197780	109062496	109076012	1	13517
ENSG00000276833	43987	99147	HSCHR17_7_CTG4	55161
ENSG00000270647	35809481	35864615	17	55135
ENSG00000166012	93729948	93784391	11	54444
ENSG00000130699	61953469	62065881	20	112413
ENSG00000280529	64040	118774	HSCHR20_1_CTG2	54735
ENSG00000135801	229593111	229626122	1	33012
ENSG00000137413	42050513	42087461	6	36949
ENSG00000276463	147938	153209	HSCHR5_2_CTG1_1	5272
ENSG00000273841	69362026	69370026	5	8001
ENSG00000177156	747399	765035	11	17637
ENSG00000279643	141500	171339	HSCHR3_1_CTG1	29840
ENSG00000144559	11790442	11846919	3	56478
ENSG00000183597	20016615	20067164	22	50550
ENSG00000103047	68843531	69086515	16	242985
ENSG00000136560	161136908	161236230	2	99323
ENSG00000149930	29973868	29992261	16	18394
ENSG00000236490	4543212	4557902	HSCHR6_MHC_DBB_CTG1	14691
ENSG00000112493	4711179	4725870	HSCHR6_MHC_COX_CTG1	14692
ENSG00000206281	4494115	4508814	HSCHR6_MHC_QBL_CTG1	14700
ENSG00000206208	4735630	4750321	HSCHR6_MHC_MCF_CTG1	14692
ENSG00000231925	33299694	33314284	6	14591
ENSG00000169762	16160505	16227410	4	66906
ENSG00000120948	11012344	11030528	1	18185
ENSG00000291730	23435	74408	HG2408_PATCH	50974
ENSG00000147687	124488485	124539458	8	50974
ENSG00000157014	10248023	10281218	3	33196
ENSG00000106052	27739331	27844564	7	105234
ENSG00000065882	37890836	38139175	4	248340
ENSG00000132405	6909242	7033118	4	123877
ENSG00000121749	71839707	71927248	12	87542
ENSG00000125875	423596	462566	20	38971
ENSG00000054611	46762617	47175699	22	413083
ENSG00000036054	100260780	100325251	3	64472
ENSG00000145979	13266542	13328583	6	62042
ENSG00000284400	627626	672566	HG30_PATCH	44941
ENSG00000197226	179862058	179907911	5	45854
ENSG00000171530	77691166	77868780	5	177615
ENSG00000105254	36114289	36125947	19	11659
ENSG00000124659	42744498	42746103	6	1606
ENSG00000113838	186546067	186570543	3	24477
ENSG00000278759	155503	177989	HSCHR17_1_CTG9	22487
ENSG00000141556	82751855	82945918	17	194064
ENSG00000284770	235367360	235452443	1	85084
ENSG00000183735	64452090	64502114	12	50025
ENSG00000154144	124622836	124635926	11	13091
ENSG00000136270	45097584	45112048	7	14465
ENSG00000179152	44338119	44409451	3	71333
ENSG00000116205	54052867	54112519	1	59653
ENSG00000113649	146447311	146511963	5	64653
ENSG00000140262	56918099	57299707	15	381609
ENSG00000100207	42160013	42343616	22	183604
ENSG00000262024	70204	125638	HSCHR22_1_CTG1	55435
ENSG00000276461	82358	137787	HSCHR22_3_CTG1	55430
ENSG00000141002	89873566	89913627	16	40062
ENSG00000120438	159778498	159789703	6	11206
ENSG00000119977	95659823	95694143	10	34321
ENSG00000111802	24649978	24666930	6	16953
ENSG00000083544	60396457	60573879	13	177423
ENSG00000099797	14517085	14565988	19	48904
ENSG00000167074	41367333	41399326	22	31994
ENSG00000172171	30897336	30906249	17	8914
ENSG00000100726	1493329	1510459	16	17131
ENSG00000132604	69355464	69408571	16	53108
ENSG00000166848	75647765	75761872	16	114108
ENSG00000136478	64147227	64263291	17	116065
ENSG00000144043	70968325	70994873	2	26549
ENSG00000164081	51662693	51704323	3	41631
ENSG00000108064	58385345	58399220	10	13876
ENSG00000029639	155256134	155314493	6	58360
ENSG00000162851	246540561	246566261	1	25701
ENSG00000135457	51093656	51173137	12	79482
ENSG00000198176	113584525	113641509	13	56985
ENSG00000068323	49028726	49043476	X	14751
ENSG00000292217	187561	202245	HSCHRX_3_CTG3	14685
ENSG00000114354	100709295	100748965	3	39671
ENSG00000100109	26490988	26512505	22	21518
ENSG00000276323	81433	90168	HSCHR19LRC_COX2_CTG3_1	8736
ENSG00000276296	81433	90168	HSCHR19LRC_LRC_S_CTG3_1	8736
ENSG00000274073	81433	90168	HSCHR19LRC_COX1_CTG3_1	8736
ENSG00000276263	81433	90168	HSCHR19LRC_LRC_I_CTG3_1	8736
ENSG00000273833	81433	90168	HSCHR19LRC_LRC_T_CTG3_1	8736
ENSG00000275086	81433	90168	HSCHR19LRC_LRC_J_CTG3_1	8736
ENSG00000276504	81433	90168	HSCHR19_4_CTG3_1	8736
ENSG00000278161	81433	90168	HSCHR19LRC_PGF1_CTG3_1	8736
ENSG00000276022	81433	90168	HSCHR19LRC_PGF2_CTG3_1	8736
ENSG00000105619	54107020	54115657	19	8638
ENSG00000292253	244268	254489	HSCHR2_6_CTG1	10222
ENSG00000152291	85318027	85328251	2	10225
ENSG00000115970	43230836	43596051	2	365216
ENSG00000041988	6624845	6635586	1	10742
ENSG00000176946	241584405	241637191	2	52787
ENSG00000177683	108554543	108569750	7	15208
ENSG00000184436	20999104	21002196	22	3093
ENSG00000100296	29505879	29555216	22	49338
ENSG00000163634	63833870	63863868	3	29999
ENSG00000172009	2785494	2815807	19	30314
ENSG00000054118	36224392	36305376	1	80985
ENSG00000259431	23555988	23560271	14	4284
ENSG00000134077	9362967	9386791	3	23825
ENSG00000151500	134248270	134253370	11	5101
ENSG00000116001	70209444	70248761	2	39318
ENSG00000151923	119571802	119597029	10	25228
ENSG00000127666	4815932	4831712	19	15781
ENSG00000179886	143597831	143603224	8	5394
ENSG00000278016	87875	93264	HSCHR8_3_CTG7	5390
ENSG00000164296	149993118	150000654	5	7537
ENSG00000134809	57528406	57531031	11	2626
ENSG00000132286	6481496	6484683	11	3188
ENSG00000099800	2425625	2427588	19	1964
ENSG00000134375	201955476	201970664	1	15189
ENSG00000292215	52282	56978	HSCHRX_3_CTG3	4697
ENSG00000126768	48893447	48898143	X	4697
ENSG00000075336	74148512	74160531	18	12020
ENSG00000277649	36364	42918	HSCHR17_2_CTG2	6555
ENSG00000278501	36364	42918	HSCHR17_3_CTG2	6555
ENSG00000177370	997118	1003671	17	6554
ENSG00000104980	7926718	7943773	19	17056
ENSG00000105197	39479795	39493785	19	13991
ENSG00000150779	112084800	112086798	11	1999
ENSG00000100575	58407461	58427655	14	20195
ENSG00000113845	119498515	119525090	3	26576
ENSG00000284915	540621	543652	HG1_PATCH	3032
ENSG00000092330	24238286	24242663	14	4378
ENSG00000143155	168178918	168202114	1	23197
ENSG00000137221	43477523	43506562	6	29040
ENSG00000196781	81582313	81689681	9	107369
ENSG00000198586	170990823	171231314	2	240492
ENSG00000162604	61673636	61725423	1	51788
ENSG00000169490	38988808	38996824	8	8017
ENSG00000184277	101621444	101652391	15	30948
ENSG00000285465	490127	496665	HG1_PATCH	6539
ENSG00000100926	24189140	24196287	14	7148
ENSG00000125304	99446311	99564048	13	117738
ENSG00000077147	96518110	96587452	10	69343
ENSG00000101337	32109714	32167258	20	57545
ENSG00000135926	218274194	218292586	2	18393
ENSG00000155957	66135846	66170027	12	34182
ENSG00000139644	49707725	49764935	12	57211
ENSG00000172765	129647792	129893778	3	245987
ENSG00000143183	165724293	165827755	1	103463
ENSG00000150403	113490816	113554590	13	63775
ENSG00000099203	10832067	10836318	19	4252
ENSG00000170348	75131443	75176652	14	45210
ENSG00000086598	123584526	123598582	12	14057
ENSG00000158604	44576392	44582287	7	5896
ENSG00000117500	93149742	93180516	1	30775
ENSG00000134970	115613210	115634830	5	21621
ENSG00000251201	115578642	115626161	5	47520
ENSG00000184840	177592195	177597242	5	5048
ENSG00000091947	44011188	44023946	17	12759
ENSG00000106460	12211042	12243367	7	32326
ENSG00000134291	47963569	47968885	12	5317
ENSG00000126062	50354749	50359521	3	4773
ENSG00000189077	75986831	75994656	7	7826
ENSG00000171202	85647956	85656547	11	8592
ENSG00000135956	96248500	96266047	2	17548
ENSG00000132406	4235541	4248239	4	12699
ENSG00000168936	1715951	1721358	4	5408
ENSG00000291574	682364	921979	HG2275_PATCH	239616
ENSG00000075568	97756333	97996226	2	239894
ENSG00000172663	67461710	67469288	11	7579
ENSG00000244187	136791303	136793317	9	2015
ENSG00000105677	35545600	35547527	19	1928
ENSG00000137210	10747746	10852753	6	105008
ENSG00000284936	233799	242013	HG2057_PATCH	8215
ENSG00000111843	10722915	10731132	6	8218
ENSG00000064545	19119169	19138513	19	19345
ENSG00000215717	109090367	109096935	1	6569
ENSG00000146802	112762377	112790715	7	28339
ENSG00000144120	119679137	119686507	2	7371
ENSG00000185475	62787387	62790403	11	3017
ENSG00000151353	663877	677470	2	13594
ENSG00000164168	147617386	147672044	4	54659
ENSG00000226479	120217479	120223400	2	5922
ENSG00000184857	8780384	8797763	16	17380
ENSG00000177854	153972754	153983194	X	10441
ENSG00000139291	71686082	71705047	12	18966
ENSG00000170088	165070608	165208549	4	137942
ENSG00000187713	137204082	137205648	9	1567
ENSG00000105518	11342776	11346518	19	3743
ENSG00000119777	27032910	27041697	2	8788
ENSG00000149932	29940885	29973052	16	32168
ENSG00000186501	27322139	27336401	1	14263
ENSG00000168569	62771629	62792013	11	20385
ENSG00000089063	5068232	5113452	20	45221
ENSG00000215712	157289025	157323601	6	34577
ENSG00000106609	66921171	66958551	7	37381
ENSG00000283771	23432	24554	HG2046_PATCH	1123
ENSG00000205544	7402975	7404097	17	1123
ENSG00000134825	61768501	61792802	11	24302
ENSG00000182087	1009648	1021179	19	11532
ENSG00000112697	75252924	75284948	6	32025
ENSG00000109133	41934403	41960803	4	26401
ENSG00000176142	119428949	119468854	3	39906
ENSG00000163900	185476496	185499057	3	22562
ENSG00000166471	9280654	9314636	11	33983
ENSG00000280516	387254	391020	HG2066_PATCH	3767
ENSG00000169964	44861889	44865670	3	3782
ENSG00000183726	25338295	25362362	1	24068
ENSG00000263160	27057	84140	HSCHR21_4_CTG1_1	57084
ENSG00000142188	33432485	33479974	21	47490
ENSG00000116209	54026681	54053504	1	26824
ENSG00000135211	77793728	77799484	7	5757
ENSG00000137842	43123279	43185144	15	61866
ENSG00000137216	44126614	44155520	6	28907
ENSG00000180694	90621995	90791632	8	169638
ENSG00000159596	45688149	45694443	1	6295
ENSG00000175606	73972437	73982783	8	10347
ENSG00000174529	205083129	205084460	1	1332
ENSG00000103978	42210447	42274128	15	63682
ENSG00000116857	201134772	201172330	1	37559
ENSG00000175348	8947202	8965011	11	17810
ENSG00000144747	69019827	69052339	3	32513
ENSG00000185973	155488606	155719107	X	230502
ENSG00000120802	98515561	98550351	12	34791
ENSG00000164897	151081082	151083514	7	2433
ENSG00000168591	44186966	44191931	17	4966
ENSG00000139921	51240162	51257655	14	17494
ENSG00000213593	57712562	57742987	11	30426
ENSG00000125827	7977346	8019813	20	42468
ENSG00000109079	28335602	28347009	17	11408
ENSG00000145901	151029939	151093577	5	63639
ENSG00000107854	91798426	91865475	10	67050
ENSG00000083312	72816312	72916741	5	100430
ENSG00000064419	128954180	129055173	7	100994
ENSG00000090905	24610209	24827632	16	217424
ENSG00000141232	50862223	50867978	17	5756
ENSG00000291426	8637	43920	HG152_PATCH	35284
ENSG00000078902	1274371	1310258	11	35888
ENSG00000173726	235109341	235128846	1	19506
ENSG00000100216	38681924	38685421	22	3498
ENSG00000130204	44890569	44903695	19	13127
ENSG00000175768	37582646	37592609	9	9964
ENSG00000214736	41787652	41790064	6	2413
ENSG00000196683	22812628	22822849	7	10222
ENSG00000198900	41028822	41124487	20	95666
ENSG00000077097	25597978	25664973	3	66996
ENSG00000197579	32540544	32552603	9	12060
ENSG00000136827	129812942	129824244	9	11303
ENSG00000169905	179839967	179883034	1	43068
ENSG00000136816	129803157	129811281	9	8125
ENSG00000186283	179081854	179098023	1	16170
ENSG00000092203	21476597	21499175	14	22579
ENSG00000172315	46684365	46689444	20	5080
ENSG00000186815	113221050	113298589	12	77540
ENSG00000101150	63865228	63891545	20	26318
ENSG00000141933	507497	519654	19	12158
ENSG00000111669	6867119	6870948	12	3830
ENSG00000134900	102596958	102679958	13	83001
ENSG00000163870	127571232	127598318	3	27087
ENSG00000158109	3624979	3630131	1	5153
ENSG00000291480	398602	406898	HG2052_PATCH	8297
ENSG00000144034	73729104	73737421	2	8318
ENSG00000176058	137191617	137204193	9	12577
ENSG00000128294	26521996	26596717	22	74722
ENSG00000164548	23504780	23532041	7	27262
ENSG00000136527	185914558	185938103	3	23546
ENSG00000175104	36483769	36510292	11	26524
ENSG00000131653	2155692	2178129	16	22438
ENSG00000126602	3651639	3717591	16	65953
ENSG00000170043	7930345	7932123	17	1779
ENSG00000160218	44012309	44106553	21	94245
ENSG00000168538	183659267	183713594	4	54328
ENSG00000274891	9880	94564	HSCHR2_1_CTG1	84685
ENSG00000171853	3379674	3485094	2	105421
ENSG00000113597	65624789	65666233	5	41445
ENSG00000167515	88856220	88862686	16	6467
ENSG00000054116	36136570	36156053	1	19484
ENSG00000280495	40363	47054	HG2217_PATCH	6692
ENSG00000196655	119018733	119025454	11	6722
ENSG00000181029	7680833	7687703	19	6871
ENSG00000182400	39147811	39170532	14	22722
ENSG00000153339	31829197	31953136	18	123940
ENSG00000167632	139727725	140458579	8	730855
ENSG00000170855	120443958	120446412	12	2455
ENSG00000228881	1442506	1471482	HSCHR6_MHC_APD_CTG1	28977
ENSG00000226060	1440327	1469303	HSCHR6_MHC_DBB_CTG1	28977
ENSG00000234046	1483342	1512318	HSCHR6_MHC_SSTO_CTG1	28977
ENSG00000230230	1664235	1693198	HSCHR6_MHC_COX_CTG1	28964
ENSG00000231002	1495111	1524080	HSCHR6_MHC_MANN_CTG1	28970
ENSG00000231641	1528484	1557367	HSCHR6_MHC_MCF_CTG1	28884
ENSG00000137313	1439551	1468529	HSCHR6_MHC_QBL_CTG1	28979
ENSG00000234127	30184446	30213435	6	28990
ENSG00000234495	168586	189574	HSCHR6_MHC_APD_CTG1	20989
ENSG00000229006	212404	233381	HSCHR6_MHC_SSTO_CTG1	20978
ENSG00000237071	393697	414688	HSCHR6_MHC_COX_CTG1	20992
ENSG00000233948	168757	189744	HSCHR6_MHC_MCF_CTG1	20988
ENSG00000215641	168584	189571	HSCHR6_MHC_QBL_CTG1	20988
ENSG00000237462	180335	189548	HSCHR6_MHC_MANN_CTG1	9214
ENSG00000204713	28903002	28923988	6	20987
ENSG00000130726	58543740	58550773	19	7034
ENSG00000110171	6448613	6474459	11	25847
ENSG00000232839	1582319	1599575	HSCHR6_MHC_DBB_CTG1	17257
ENSG00000230308	1655969	1673225	HSCHR6_MHC_APD_CTG1	17257
ENSG00000224994	1806156	1823410	HSCHR6_MHC_COX_CTG1	17255
ENSG00000229929	1624933	1642186	HSCHR6_MHC_SSTO_CTG1	17254
ENSG00000226437	1636704	1653960	HSCHR6_MHC_MANN_CTG1	17257
ENSG00000206495	1581554	1598811	HSCHR6_MHC_QBL_CTG1	17258
ENSG00000204599	30325880	30344265	6	18386
ENSG00000248167	30328907	30346854	6	17948
ENSG00000146063	181222499	181235808	5	13310
ENSG00000166326	35662537	35818007	11	155471
ENSG00000169871	101085234	101097967	7	12734
ENSG00000141569	75880335	75897014	17	16680
ENSG00000171206	102642503	102662789	10	20287
ENSG00000153827	229763835	229923239	2	159405
ENSG00000103671	64387748	64455305	15	67558
ENSG00000104907	13104899	13117567	19	12669
ENSG00000174173	101561868	101566446	3	4579
ENSG00000173113	64316460	64318074	11	1615
ENSG00000183665	124450820	124462150	8	11331
ENSG00000121486	185118085	185157072	1	38988
ENSG00000099899	20111875	20117392	22	5518
ENSG00000180098	28553001	28578545	1	25545
ENSG00000072756	3126364	3153435	3	27072
ENSG00000100991	34995209	35092868	20	97660
ENSG00000149743	64223799	64226823	11	3025
ENSG00000167112	128305159	128322741	9	17583
ENSG00000103197	2047345	2089491	16	42147
ENSG00000198860	184051651	184123978	1	72328
ENSG00000275165	165233	169508	HSCHR19LRC_LRC_S_CTG3_1	4276
ENSG00000274796	165233	169508	HSCHR19LRC_COX2_CTG3_1	4276
ENSG00000278622	164735	169332	HSCHR19LRC_COX1_CTG3_1	4598
ENSG00000274078	165233	169508	HSCHR19LRC_LRC_I_CTG3_1	4276
ENSG00000273896	165233	169508	HSCHR19LRC_LRC_T_CTG3_1	4276
ENSG00000274672	165233	169508	HSCHR19LRC_LRC_J_CTG3_1	4276
ENSG00000278605	164903	168699	HSCHR19_4_CTG3_1	3797
ENSG00000274129	164902	169499	HSCHR19LRC_PGF1_CTG3_1	4598
ENSG00000278712	165233	169508	HSCHR19LRC_PGF2_CTG3_1	4276
ENSG00000170892	54189447	54194538	19	5092
ENSG00000123297	57782731	57808071	12	25341
ENSG00000074319	18468336	18526965	11	58630
ENSG00000211460	121737103	121767853	2	30751
ENSG00000116918	231528541	231566524	1	37984
ENSG00000048140	176647387	176659058	5	11672
ENSG00000135452	57738013	57750219	12	12207
ENSG00000189241	116267760	116279930	6	12171
ENSG00000167721	2322392	2336657	17	14266
ENSG00000158526	54440402	54448032	X	7631
ENSG00000007520	1349237	1351878	16	2642
ENSG00000184281	2400488	2403878	11	3391
ENSG00000136925	97600080	97633377	9	33298
ENSG00000113312	160009100	160065550	5	56451
ENSG00000052841	43358920	43494933	11	136014
ENSG00000011295	15999783	16045015	17	45233
ENSG00000183891	19896631	19902001	2	5371
ENSG00000113638	40512333	40755963	5	243631
ENSG00000243725	54715835	54742657	1	26823
ENSG00000165914	90524564	90816500	14	291937
ENSG00000162222	62727687	62740293	11	12607
ENSG00000101407	37983007	38033461	20	50455
ENSG00000129696	33473386	33513185	8	39800
ENSG00000123416	49127782	49131397	12	3616
ENSG00000167553	49188736	49274600	12	85865
ENSG00000224156	2049704	2054929	HSCHR6_MHC_APD_CTG1	5226
ENSG00000235067	1976051	1981276	HSCHR6_MHC_DBB_CTG1	5226
ENSG00000232421	2020987	2026212	HSCHR6_MHC_SSTO_CTG1	5226
ENSG00000227739	2199940	2205165	HSCHR6_MHC_COX_CTG1	5226
ENSG00000229684	2064276	2069501	HSCHR6_MHC_MCF_CTG1	5226
ENSG00000232575	2030452	2035677	HSCHR6_MHC_MANN_CTG1	5226
ENSG00000183311	1975313	1980539	HSCHR6_MHC_QBL_CTG1	5227
ENSG00000196230	30717435	30725538	6	8104
