Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000131507	142108779	142154440	5
ENSG00000234127	30184455	30213427	6
ENSG00000124459	43912624	43935282	19
ENSG00000131116	43607224	43619629	19
ENSG00000059145	1363205	1414751	16
ENSG00000148057	83623049	83644130	9
ENSG00000206418	8609437	8639383	18
ENSG00000159885	44025342	44033110	19
ENSG00000149273	75399515	75422280	11
ENSG00000064651	128083766	128189677	5
ENSG00000066926	57544377	57586732	18
ENSG00000165105	82979590	83063177	9
ENSG00000131941	32978592	33064888	19
ENSG00000188613	119029714	119033730	10
ENSG00000156639	37819727	38154624	6
ENSG00000203780	125896564	126009592	10
ENSG00000115641	105357712	105438513	2
ENSG00000106733	75060573	75088217	9
ENSG00000100263	29259872	29268209	22
ENSG00000124721	38715311	39030792	6
ENSG00000093167	37052626	37183689	3
ENSG00000269858	40798996	40808434	19
ENSG00000242173	280450	283010	16
ENSG00000196177	123008979	123058290	10
ENSG00000100276	29312933	29319679	22
ENSG00000137054	37485948	37503697	9
ENSG00000100285	29480218	29491390	22
ENSG00000187535	1510427	1612072	16
ENSG00000166734	44288719	44415758	15
ENSG00000100296	29505879	29555216	22
ENSG00000046604	31498177	31549008	18
ENSG00000105767	43622368	43639850	19
ENSG00000203867	110644336	110839468	10
ENSG00000259371	24120956	24131829	14
ENSG00000268797	40801297	40898282	19
ENSG00000092010	24136163	24138967	14
ENSG00000108039	109864766	109923553	10
ENSG00000105738	37907208	38208369	19
ENSG00000135052	86026146	86100173	9
ENSG00000185634	48823741	48963919	15
ENSG00000134508	23134564	23260470	18
ENSG00000158555	75434640	75525941	11
ENSG00000284987	153872221	153909223	X
ENSG00000102032	153935269	153944687	X
ENSG00000267022	44025354	44087318	19
ENSG00000168246	172209646	172283764	5
ENSG00000168813	32345594	32387667	19
ENSG00000140632	4803203	4847288	16
ENSG00000156795	123416726	123470028	8
ENSG00000113552	141991749	142013041	5
ENSG00000088179	119759922	119984899	2
ENSG00000139174	42456757	42590355	12
ENSG00000083223	86287733	86354454	9
ENSG00000197683	30319124	30320315	21
ENSG00000206107	30337013	30337694	21
ENSG00000182816	30371390	30372271	21
ENSG00000198390	30396031	30396822	21
ENSG00000118276	31622246	31685836	18
ENSG00000186970	30440275	30440869	21
ENSG00000172534	153947557	153971818	X
ENSG00000184351	30479706	30480367	21
ENSG00000186965	30487043	30487436	21
ENSG00000244025	30491462	30492013	21
ENSG00000186967	30496824	30497165	21
ENSG00000186977	30501657	30502141	21
ENSG00000100908	24138959	24141591	14
ENSG00000186925	30541535	30541864	21
ENSG00000244362	30560875	30561314	21
ENSG00000206106	30590105	30590397	21
ENSG00000011422	43646095	43670547	19
ENSG00000212938	30592440	30593075	21
ENSG00000186924	30601087	30601382	21
ENSG00000244624	30616425	30616699	21
ENSG00000206105	30620627	30620850	21
ENSG00000184032	30635206	30635619	21
ENSG00000206104	30642864	30643136	21
ENSG00000231068	30718525	30718777	21
ENSG00000187026	30746794	30747259	21
ENSG00000187005	30755015	30755428	21
ENSG00000186980	30348399	30348606	21
ENSG00000124784	7389793	7418037	6
ENSG00000240432	30425380	30425926	21
ENSG00000138613	63276018	63309126	15
ENSG00000156299	31118416	31559977	21
ENSG00000144028	96274338	96321271	2
ENSG00000100911	24143362	24147570	14
ENSG00000206181	47032527	47035621	18
ENSG00000265681	49488453	49492508	18
ENSG00000172403	118850688	119061247	4
ENSG00000161021	179732822	179777283	5
ENSG00000177854	153972754	153983194	X
ENSG00000096433	33620365	33696574	6
ENSG00000104332	41261962	41309473	8
ENSG00000260342	18788063	18801519	16
ENSG00000126953	101345661	101348742	X
ENSG00000164576	154445997	154461053	5
ENSG00000171877	43870761	44195271	15
ENSG00000089486	4510669	4538828	16
ENSG00000107165	12685439	12710285	9
ENSG00000184117	29554808	29581327	22
ENSG00000147573	66126896	66175485	8
ENSG00000241343	101390824	101396155	X
ENSG00000171195	70430492	70482997	4
ENSG00000178904	32405543	32485895	19
ENSG00000183977	19979961	20012267	3
ENSG00000257529	101391011	101412297	X
ENSG00000164099	118280038	118353003	4
ENSG00000156049	77423079	77648322	9
ENSG00000166391	75717838	75732958	11
ENSG00000126945	101408222	101414133	X
ENSG00000186575	29603556	29698598	22
ENSG00000091317	32481312	32502852	3
ENSG00000160862	99966720	99976042	7
ENSG00000262919	153587925	153600045	X
ENSG00000158458	139846779	140043299	5
ENSG00000107372	72351413	72365235	9
ENSG00000149257	75562056	75572783	11
ENSG00000138653	114827763	115113876	4
ENSG00000170860	14178817	14201122	3
ENSG00000173114	111091006	111125454	7
ENSG00000111224	3791047	3873448	12
ENSG00000147571	66176376	66178464	8
ENSG00000127920	93921735	93928610	7
ENSG00000259529	24147548	24166452	14
ENSG00000157152	12004388	12192032	3
ENSG00000173334	125430358	125438403	8
ENSG00000186766	127737185	127741183	10
ENSG00000075223	80742538	80922359	7
ENSG00000196497	24180219	24188869	14
ENSG00000130821	153687926	153696588	X
ENSG00000103489	17101769	17470960	16
ENSG00000185437	39445855	39515506	21
ENSG00000005059	109560209	109688719	4
ENSG00000170961	121612116	121641440	8
ENSG00000160505	55836540	55881855	19
ENSG00000101665	48919853	48950965	18
ENSG00000156802	123319850	123416350	8
ENSG00000165646	117241093	117279430	10
ENSG00000162104	3953387	4116442	16
ENSG00000198856	108650585	108667820	4
ENSG00000137770	44427622	44529038	15
ENSG00000156017	74980790	75028423	9
ENSG00000111859	11183298	11382348	6
ENSG00000141429	35581117	35711834	18
ENSG00000130038	3606633	3764819	12
ENSG00000147164	71056332	71073426	X
ENSG00000109182	48986275	49062081	4
ENSG00000160221	44133610	44210114	21
ENSG00000168795	37438102	37465450	9
ENSG00000101276	760080	776015	20
ENSG00000124449	43716076	43720021	19
ENSG00000113643	168486451	168519301	5
ENSG00000166927	60378485	60395951	11
ENSG00000105771	43727983	43754962	19
ENSG00000165660	124801819	124836667	10
ENSG00000135040	85941146	86025462	9
ENSG00000124198	48921711	49036693	20
ENSG00000136718	130342877	130347967	2
ENSG00000146802	112762377	112790423	7
ENSG00000187164	116881477	117126586	10
ENSG00000184481	71095851	71103532	X
ENSG00000124574	43427366	43450427	6
ENSG00000178567	36985043	36993131	3
ENSG00000215421	74597870	75065671	18
ENSG00000023697	15911302	16037381	12
ENSG00000103381	12659799	12803887	16
ENSG00000204165	71103889	71106788	X
ENSG00000285171	71103987	71111575	X
ENSG00000187559	68302867	68305084	9
ENSG00000166928	60378530	60417756	11
ENSG00000103199	4748239	4767624	16
ENSG00000165233	93096217	93113283	9
ENSG00000169562	71212811	71225516	X
ENSG00000157456	59105126	59125045	15
ENSG00000226742	79964582	79970822	18
ENSG00000135269	116210506	116258783	7
ENSG00000116205	54053584	54112519	1
ENSG00000164100	118033618	118258634	4
ENSG00000141759	79970813	80033949	18
ENSG00000144596	14489107	14556075	3
ENSG00000131263	74582976	74614624	X
ENSG00000255974	40843541	40850447	19
ENSG00000198841	52032103	52033810	1
ENSG00000182601	25691959	26137685	16
ENSG00000116212	53946085	53968168	1
ENSG00000150510	51222334	51284239	13
ENSG00000103534	19410496	19499113	16
ENSG00000050030	74732856	74925472	X
ENSG00000221886	160393148	160400054	5
ENSG00000166930	60429572	60455214	11
ENSG00000267127	80034346	80097088	18
ENSG00000101546	80034389	80050651	18
ENSG00000099326	58561931	58573575	19
ENSG00000205863	23891099	23897502	13
ENSG00000134996	75088514	75147265	9
ENSG00000189037	44844021	44844888	X
ENSG00000112078	36442767	36491143	6
ENSG00000112984	138178719	138187723	5
ENSG00000186971	30430220	30431026	21
ENSG00000186930	30598590	30598902	21
ENSG00000121380	12049844	12211084	12
ENSG00000147113	45148373	45200901	X
ENSG00000184724	30613431	30613930	21
ENSG00000154478	123666355	123697399	10
ENSG00000150961	118722823	118838683	4
ENSG00000141258	2337498	2381058	17
ENSG00000182111	57450177	57473559	7
ENSG00000189167	32303699	32315363	13
ENSG00000171989	59206843	59208588	15
ENSG00000184232	120211032	120230334	11
ENSG00000107518	115093365	115948999	10
ENSG00000135241	108470417	108569666	7
ENSG00000166200	49106068	49155661	15
ENSG00000139597	32400723	32428311	13
ENSG00000147224	107628428	107651993	X
ENSG00000182247	23203020	23591794	3
ENSG00000137709	120236640	120319945	11
ENSG00000269533	57389884	57419994	19
ENSG00000268533	57394183	57438457	19
ENSG00000168702	140231423	142131016	2
ENSG00000288611	52939182	52943734	8
ENSG00000189114	45178784	45216933	19
ENSG00000147535	38263130	38269243	8
ENSG00000132854	62236165	62319434	1
ENSG00000101544	80109262	80147523	18
ENSG00000266953	34396315	34409364	19
ENSG00000171467	43307134	43369647	6
ENSG00000186230	57435325	57447101	19
ENSG00000172159	83242990	83538546	9
ENSG00000114166	20040446	20154404	3
ENSG00000178184	80157232	80247514	18
ENSG00000161281	36150922	36152449	19
ENSG00000124098	56358974	56368663	20
ENSG00000169083	67544021	67730619	X
ENSG00000178342	79797938	79900184	18
ENSG00000179715	47079603	47236662	12
ENSG00000087586	56369389	56392337	20
ENSG00000101557	158383	214629	18
ENSG00000268163	57437970	57477536	19
ENSG00000251201	115578642	115626161	5
ENSG00000139044	459939	563509	12
ENSG00000137288	33694293	33711727	6
ENSG00000197408	40991282	41018398	19
ENSG00000120693	36844831	36920765	13
ENSG00000165752	132207492	132331847	10
ENSG00000272442	44273194	44378957	6
ENSG00000160223	44215382	44241446	21
ENSG00000162607	62436297	62451804	1
ENSG00000174132	100535374	100586741	5
ENSG00000146122	39792298	39904877	6
ENSG00000173457	64244479	64246943	11
ENSG00000187118	28241584	28325142	3
ENSG00000145781	116085016	116412762	5
ENSG00000180138	37103259	37105664	13
ENSG00000147548	38269704	38382272	8
ENSG00000162989	154697855	154858354	2
ENSG00000135048	71683366	71816690	9
ENSG00000281106	51813347	51845177	13
ENSG00000159110	33205282	33265675	21
ENSG00000133111	36819222	36829104	13
ENSG00000219435	64300358	64304770	11
ENSG00000134830	47332175	47347329	19
ENSG00000133107	37632063	37869802	13
ENSG00000139209	46764761	46832408	12
ENSG00000144120	119679167	119686507	2
ENSG00000145779	119268692	119399688	5
ENSG00000188690	125784980	125823258	10
ENSG00000105854	95404862	95435329	7
ENSG00000126432	64318121	64321811	11
ENSG00000093217	38346760	38421348	3
ENSG00000165194	100291644	100410273	X
ENSG00000144278	153871922	154453979	2
ENSG00000105220	34359480	34402413	19
ENSG00000185722	4163821	4263995	17
ENSG00000228716	80626226	80654983	5
ENSG00000163114	95840093	95841464	4
ENSG00000164109	120055623	120066858	4
ENSG00000141433	904871	912172	18
ENSG00000137834	66702236	66782849	15
ENSG00000139160	31647160	31673114	12
ENSG00000168071	64340204	64357534	11
ENSG00000130385	50910735	50916641	X
ENSG00000154027	77282019	77559966	1
ENSG00000275113	49341192	49345922	X
ENSG00000141642	50967991	50988121	18
ENSG00000196284	44809317	45377953	6
ENSG00000151743	31671142	31729121	12
ENSG00000137776	58879050	58933679	15
ENSG00000236737	49529869	49529985	X
ENSG00000186867	121328642	121381059	4
ENSG00000068985	49687447	49695984	X
ENSG00000267699	50968019	51058144	18
ENSG00000156463	145936578	146081791	5
ENSG00000259522	24180395	24190416	14
ENSG00000141646	51028394	51085045	18
ENSG00000101951	49829260	49834264	X
ENSG00000100926	24189149	24195687	14
ENSG00000137960	77979542	78138444	1
ENSG00000146085	49430360	49463253	6
ENSG00000138814	101023409	101348278	4
ENSG00000147274	136848004	136880764	X
ENSG00000116745	68428822	68449954	1
ENSG00000174705	172325000	172454525	5
ENSG00000065308	52497408	52577060	6
ENSG00000130222	89605012	89606555	9
ENSG00000132855	62597520	62606313	1
ENSG00000005339	3725054	3880713	16
ENSG00000112079	36493892	36547479	6
ENSG00000128708	171922448	171983686	2
ENSG00000135045	74946583	74952912	9
ENSG00000282936	6628619	6640456	17
ENSG00000074755	4004445	4143030	17
ENSG00000127990	94524204	94656572	7
ENSG00000162302	64359148	64372215	11
ENSG00000116675	65248219	65415871	1
ENSG00000183826	38168451	38640148	6
ENSG00000205857	7765216	7774121	12
ENSG00000101574	2537525	2571509	18
ENSG00000254692	24189157	24213473	14
ENSG00000136842	97501180	97601743	9
ENSG00000139908	24205696	24208362	14
ENSG00000023734	15882387	15903478	12
ENSG00000183775	144170873	144485686	5
ENSG00000275740	146203550	146339251	5
ENSG00000165370	137023929	137033995	X
ENSG00000172465	103628704	103630953	X
ENSG00000113196	154474972	154478227	5
ENSG00000254505	24209615	24213830	14
ENSG00000134115	1092658	1404217	3
ENSG00000080986	2571557	2616635	18
ENSG00000273217	131425891	131796983	5
ENSG00000072135	130356045	130375405	2
ENSG00000123562	103675496	103688158	X
ENSG00000188573	168529305	168530634	5
ENSG00000162433	65147549	65232145	1
ENSG00000136929	97926791	97944856	9
ENSG00000164611	160421855	160428739	5
ENSG00000079459	11795573	11839304	8
ENSG00000213920	24213943	24216070	14
ENSG00000170950	49785660	49787285	6
ENSG00000135018	83659968	83707958	9
ENSG00000213625	65420587	65436007	1
ENSG00000112149	14117256	14136918	6
ENSG00000122035	27270830	27275192	13
ENSG00000138593	48988476	49046447	15
ENSG00000101596	2655726	2805017	18
ENSG00000109270	99878336	99894428	4
ENSG00000167193	1420689	1463162	17
ENSG00000111405	47709734	47725567	12
ENSG00000080618	46053186	46105033	13
ENSG00000179363	103710909	103714032	X
ENSG00000100314	29720003	29731833	22
ENSG00000255526	24213955	24232352	14
ENSG00000269743	104099214	104157009	X
ENSG00000158966	64470129	64693058	1
ENSG00000168065	64555690	64572875	11
ENSG00000102007	49171898	49175235	X
ENSG00000065491	37257772	37332970	6
ENSG00000100319	29730956	29767011	22
ENSG00000167858	6789133	6831761	17
ENSG00000104879	45306413	45322875	19
ENSG00000012660	53267398	53349179	6
ENSG00000012211	49174802	49186528	X
ENSG00000109158	46918900	46993581	4
ENSG00000184076	29767369	29770413	22
ENSG00000129559	24216857	24232367	14
ENSG00000183559	122697709	122699846	10
ENSG00000101138	56392371	56406362	20
ENSG00000239282	30285117	30289622	22
ENSG00000188375	31791185	31792298	12
ENSG00000154473	123154402	123170467	10
ENSG00000129195	6444441	6451469	17
ENSG00000064102	26905181	26938326	12
ENSG00000136167	46125920	46211871	13
ENSG00000092295	24249114	24264432	14
ENSG00000197891	64590641	64602353	11
ENSG00000164399	132060655	132063204	5
ENSG00000126261	34428352	34471251	19
ENSG00000134419	18781295	18790383	16
ENSG00000115896	197804593	198572581	2
ENSG00000151012	138164097	138242349	4
ENSG00000136891	100302077	100352942	9
ENSG00000102001	49205063	49233371	X
ENSG00000146221	44278734	44297698	6
ENSG00000203965	63523372	63572693	1
ENSG00000166377	79069285	79378287	18
ENSG00000112130	37353979	37394734	6
ENSG00000249156	17610496	17611583	5
ENSG00000120705	138506095	138543236	5
ENSG00000135966	105264391	105329735	2
ENSG00000153898	84925583	84997113	1
ENSG00000170011	39808914	40260321	3
ENSG00000004660	3860315	3894891	17
ENSG00000022277	56468585	56519449	20
ENSG00000157379	24290598	24299780	14
ENSG00000248751	30285238	30299482	22
ENSG00000167778	53064316	53079404	12
ENSG00000103657	63608618	63833948	15
ENSG00000249242	82483170	82562357	4
ENSG00000081320	196133583	196176503	2
ENSG00000031691	49463370	49493107	6
ENSG00000119965	122930901	122954311	10
ENSG00000124813	45328157	45664349	6
ENSG00000198785	101569352	101738647	9
ENSG00000134853	54229280	54298245	4
ENSG00000099992	30291990	30326947	22
ENSG00000117069	76867480	77067546	1
ENSG00000254636	122454653	122457352	10
ENSG00000068831	64726911	64745456	11
ENSG00000215475	45777242	45851753	13
ENSG00000196943	24299850	24309124	14
ENSG00000107938	125719515	125764143	10
ENSG00000135447	54575387	54588659	12
ENSG00000125703	62784132	62865516	1
ENSG00000155833	102995311	103018488	9
ENSG00000152127	134119983	134454621	2
ENSG00000145819	142770377	143229011	5
ENSG00000076344	268301	275980	16
ENSG00000165030	91409045	91423832	9
ENSG00000102452	101053776	101416508	13
ENSG00000139173	43835967	44389762	12
ENSG00000204291	98943179	99070792	9
ENSG00000213906	24305734	24312053	14
ENSG00000108405	3896592	3916476	17
ENSG00000213903	24311450	24318036	14
ENSG00000124103	56517187	56526152	20
ENSG00000188674	208165343	208190030	2
ENSG00000213714	56533246	56536520	20
ENSG00000161896	33721662	33746905	6
ENSG00000087589	56412112	56460387	20
ENSG00000129465	24336025	24340022	14
ENSG00000257987	48727435	48765790	12
ENSG00000197838	41088451	41096195	19
ENSG00000151229	39755025	40106089	12
ENSG00000171199	70397931	70410195	4
ENSG00000187624	410325	431062	17
ENSG00000154007	75918873	75932404	1
ENSG00000188779	67819704	67834582	15
ENSG00000188056	41228339	41238882	6
ENSG00000101247	13785007	13821580	20
ENSG00000091622	6451263	6556555	17
ENSG00000162618	78889764	79282124	1
ENSG00000078142	41955234	42087830	18
ENSG00000188334	47968046	47992170	19
ENSG00000100968	24365673	24379604	14
ENSG00000099995	30331988	30356919	22
ENSG00000164035	100395341	100880126	4
ENSG00000095209	105694541	105776629	9
ENSG00000197050	37007857	37130368	19
ENSG00000179919	55221025	55221975	12
ENSG00000116120	222566899	222656092	2
ENSG00000180116	39626167	39908300	12
ENSG00000171462	43450352	43456632	6
ENSG00000129028	70881342	70892433	15
ENSG00000283378	61330717	61453030	9
ENSG00000196263	56507850	56530221	19
ENSG00000171956	60004234	60061730	15
ENSG00000131668	93951627	93955355	9
ENSG00000111704	7787794	7799146	12
ENSG00000137880	40764068	40767708	15
ENSG00000096401	44387706	44450425	6
ENSG00000136810	110243810	110256507	9
ENSG00000074410	63321378	63381846	15
ENSG00000197446	41114432	41128381	19
ENSG00000124201	49237946	49278426	20
ENSG00000150540	137964020	138016364	2
ENSG00000131378	16313574	16514026	3
ENSG00000164265	147870682	147882191	5
ENSG00000111371	46183063	46270017	12
ENSG00000254536	133380017	133420271	10
ENSG00000124490	49692358	49713590	6
ENSG00000176769	131092391	131311721	10
ENSG00000099999	30368811	30421771	22
ENSG00000173261	146084313	146105577	5
ENSG00000165138	98731329	98796965	9
ENSG00000101997	49235470	49250520	X
ENSG00000256806	6651762	6693202	17
ENSG00000081791	141923855	141942047	5
ENSG00000175820	102729367	102759072	13
ENSG00000163285	46035769	46124054	4
ENSG00000151287	102765888	102773811	13
ENSG00000159871	43785874	43827206	19
ENSG00000141040	16546954	16569204	17
ENSG00000198873	119207571	119459745	10
ENSG00000100003	30396941	30425303	22
ENSG00000079134	214520	268050	18
ENSG00000131233	38874069	38881587	1
