Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000196600	63158437	63243599	11
ENSG00000292243	169154	170343	HSCHRX_2_CTG14
ENSG00000213689	48465811	48467645	3
ENSG00000213988	20077994	20127076	19
ENSG00000145040	48561718	48563781	3
ENSG00000182261	7957537	7965447	11
ENSG00000183396	48620759	48621769	3
ENSG00000188042	234493041	234497081	2
ENSG00000233192	4047520	4053351	HSCHR6_MHC_APD_CTG1
ENSG00000166840	58905398	59043527	11
ENSG00000183762	29072950	29168333	22
ENSG00000008300	48636463	48662886	3
ENSG00000273850	6753	59448	HSCHRX_2_CTG3
ENSG00000256229	20167214	20200488	19
ENSG00000230675	4062237	4069674	HSCHR6_MHC_APD_CTG1
ENSG00000249884	86505668	86721122	2
ENSG00000226634	3204326	3207905	HSCHR6_MHC_COX_CTG1
ENSG00000283980	12687998	12688422	19
ENSG00000138400	206737763	206765328	2
ENSG00000275395	39863323	39934626	19
ENSG00000235030	2043995	2045350	HSCHR6_MHC_SSTO_CTG1
ENSG00000234623	922526	937918	HSCHR6_MHC_DBB_CTG1
ENSG00000142453	10871553	10923075	19
ENSG00000227794	4720691	4724211	HSCHR6_MHC_SSTO_CTG1
ENSG00000174032	45393316	45418455	13
ENSG00000234195	616123	617088	HSCHR6_MHC_SSTO_CTG1
ENSG00000235588	2914470	2916307	HSCHR6_MHC_SSTO_CTG1
ENSG00000184792	30693782	30907824	22
ENSG00000114270	48564073	48595329	3
ENSG00000255274	118003634	118088299	11
ENSG00000287725	69072915	69162440	11
ENSG00000247595	18588781	18610255	11
ENSG00000232367	4257408	4266177	HSCHR6_MHC_COX_CTG1
ENSG00000227137	664681	740978	HSCHR6_MHC_SSTO_CTG1
ENSG00000162194	62662817	62672267	11
ENSG00000232957	4453373	4458806	HSCHR6_MHC_SSTO_CTG1
ENSG00000242441	48617798	48733148	2
ENSG00000182310	51688346	51712387	19
ENSG00000227639	353570	354597	HSCHR6_MHC_SSTO_CTG1
ENSG00000233831	304250	314674	HSCHR6_MHC_SSTO_CTG1
ENSG00000292208	49032	62237	HSCHRX_3_CTG3
ENSG00000184271	51186936	51218062	12
ENSG00000242038	3602935	3606633	HSCHR6_MHC_COX_CTG1
ENSG00000228080	3979128	4012352	HSCHR6_MHC_SSTO_CTG1
ENSG00000204595	53600777	53637014	19
ENSG00000226882	1842133	1857929	HSCHR6_MHC_SSTO_CTG1
ENSG00000130173	11237502	11241943	19
ENSG00000292215	52282	56978	HSCHRX_3_CTG3
ENSG00000130312	17292609	17306843	19
ENSG00000197837	14767999	14771131	12
ENSG00000179088	103237591	103495978	12
ENSG00000234218	2975426	2988464	HSCHR6_MHC_COX_CTG1
ENSG00000292209	62015	70793	HSCHRX_3_CTG3
ENSG00000074855	17323223	17334855	19
ENSG00000226187	3011632	3013108	HSCHR6_MHC_SSTO_CTG1
ENSG00000007372	31784779	31817961	11
ENSG00000152749	94601857	94634661	13
ENSG00000163012	186827475	186849208	2
ENSG00000236346	2846154	2858110	HSCHR6_MHC_SSTO_CTG1
ENSG00000235986	2021096	2036894	HSCHR6_MHC_COX_CTG1
ENSG00000230678	4221380	4225039	HSCHR6_MHC_DBB_CTG1
ENSG00000132950	19823482	19864915	13
ENSG00000292210	72017	77859	HSCHRX_3_CTG3
ENSG00000292211	80859	117221	HSCHRX_3_CTG3
ENSG00000269720	17387196	17394196	19
ENSG00000292214	120213	130679	HSCHRX_3_CTG3
ENSG00000125207	130337887	130372637	12
ENSG00000138434	181891730	181930738	2
ENSG00000292219	132555	161100	HSCHRX_3_CTG3
ENSG00000099338	38335775	38370943	19
ENSG00000225989	1872133	1897937	HSCHR6_MHC_SSTO_CTG1
ENSG00000229685	4308100	4324306	HSCHR6_MHC_DBB_CTG1
ENSG00000224587	2179547	2197629	HSCHR6_MHC_COX_CTG1
ENSG00000136111	75283503	75482651	13
ENSG00000234836	2862951	2864788	HSCHR6_MHC_DBB_CTG1
ENSG00000163964	196639775	196736007	3
ENSG00000230780	911953	943524	HSCHR6_MHC_COX_CTG1
ENSG00000223493	3206855	3217526	HSCHR6_MHC_DBB_CTG1
ENSG00000206256	3591780	3602032	HSCHR6_MHC_COX_CTG1
ENSG00000112280	70216040	70303084	6
ENSG00000188735	121712752	121783001	12
ENSG00000197763	126571779	126655124	3
ENSG00000159131	33503371	33543524	21
ENSG00000231003	3017890	3026006	HSCHR6_MHC_SSTO_CTG1
ENSG00000125740	45467995	45475179	19
ENSG00000165487	21492691	21604181	13
ENSG00000139725	121777754	121803403	12
ENSG00000151320	32329298	32837684	14
ENSG00000237825	4535172	4542842	HSCHR6_MHC_DBB_CTG1
ENSG00000130055	70423031	70433710	X
ENSG00000239732	52221080	52225645	3
ENSG00000180044	160225422	160228213	3
ENSG00000100196	38468043	38483447	22
ENSG00000232382	98463201	98472924	3
ENSG00000198398	190428655	190449901	3
ENSG00000118997	195737703	196068837	2
ENSG00000204487	3057842	3059809	HSCHR6_MHC_COX_CTG1
ENSG00000231213	146576555	146605346	3
ENSG00000223980	1239073	1307767	HSCHR6_MHC_SSTO_CTG1
ENSG00000133114	44989529	45037669	13
ENSG00000100425	49773278	49827944	22
ENSG00000130032	151694607	151705924	X
ENSG00000229524	3116310	3129995	HSCHR6_MHC_COX_CTG1
ENSG00000144852	119780484	119818487	3
ENSG00000173674	20124525	20141982	X
ENSG00000170948	8832377	8843340	19
ENSG00000205592	40393395	40570832	12
ENSG00000181143	8848844	9010390	19
ENSG00000224143	3180981	3190824	HSCHR6_MHC_SSTO_CTG1
ENSG00000100603	77717599	77761207	14
ENSG00000150403	113490816	113554590	13
ENSG00000114854	52451100	52454041	3
ENSG00000256162	130827406	130837135	6
ENSG00000236418	3872103	3894456	HSCHR6_MHC_DBB_CTG1
ENSG00000165175	38801417	38806537	X
ENSG00000204469	31620715	31637771	6
ENSG00000175497	114442299	115845780	2
ENSG00000114841	52316319	52400492	3
ENSG00000135407	57797376	57818734	12
ENSG00000292217	187561	202245	HSCHRX_3_CTG3
ENSG00000146938	5840637	6228867	X
ENSG00000292222	230112	232953	HSCHRX_3_CTG3
ENSG00000292202	230421	238838	HSCHRX_3_CTG3
ENSG00000292221	233384	260121	HSCHRX_3_CTG3
ENSG00000229741	3635054	3648208	HSCHR6_MHC_DBB_CTG1
ENSG00000225454	2187655	2188477	HSCHR6_MHC_DBB_CTG1
ENSG00000069493	9664969	9699553	12
ENSG00000206268	3199867	3206867	HSCHR6_MHC_DBB_CTG1
ENSG00000244482	54236590	54242790	19
ENSG00000292204	272358	282686	HSCHRX_3_CTG3
ENSG00000292218	321515	327725	HSCHRX_3_CTG3
ENSG00000100324	39399778	39437060	22
ENSG00000185100	104724174	104747325	14
ENSG00000292279	212407	228809	HSCHRX_3_CTG3
ENSG00000239497	2968402	2972830	HSCHR6_MHC_SSTO_CTG1
ENSG00000233450	4840231	4858622	HSCHR6_MHC_SSTO_CTG1
ENSG00000291302	31622774	31622860	6
ENSG00000289282	31623874	31625499	6
ENSG00000152822	146027646	146437601	6
ENSG00000114646	47562238	47580792	3
ENSG00000147164	71056332	71073426	X
ENSG00000167633	54816468	54830778	19
ENSG00000174453	214411054	214578976	2
ENSG00000227600	3469104	3488185	HSCHR6_MHC_SSTO_CTG1
ENSG00000235220	985849	1001601	HSCHR6_MHC_DBB_CTG1
ENSG00000110848	9752486	9760901	12
ENSG00000187860	30356635	30378673	22
ENSG00000213401	152733757	152737679	X
ENSG00000198732	69854131	70032366	14
ENSG00000164047	48223347	48225491	3
ENSG00000102053	65034788	65507887	X
ENSG00000125266	106489745	106535662	13
ENSG00000150045	9827481	9845007	12
ENSG00000100364	45192244	45240944	22
ENSG00000175063	45812576	45816957	20
ENSG00000164049	48372219	48401259	3
ENSG00000120690	40931242	41061440	13
ENSG00000147123	47142071	47145466	X
ENSG00000141858	14087851	14091036	19
ENSG00000144452	214931542	215138626	2
ENSG00000147174	71578437	71613584	X
ENSG00000224200	3370071	3371655	HSCHR6_MHC_DBB_CTG1
ENSG00000170777	6328375	6331891	9
ENSG00000233890	2417862	2423531	HSCHR6_MHC_DBB_CTG1
ENSG00000171777	38409051	38426305	19
ENSG00000256797	9881489	9895833	12
ENSG00000229866	377493	378428	HSCHR6_MHC_DBB_CTG1
ENSG00000188393	9898673	9932370	12
ENSG00000112309	70856679	70957060	6
ENSG00000029993	150980509	150990775	X
ENSG00000228849	2823300	2826069	HSCHR6_MHC_DBB_CTG1
ENSG00000114554	126982693	127037389	3
ENSG00000244672	2918151	2921548	HSCHR6_MHC_DBB_CTG1
ENSG00000172322	9951316	9995694	12
ENSG00000112715	43770184	43786487	6
ENSG00000251394	860028	936549	HSCHR6_MHC_COX_CTG1
ENSG00000204490	3052854	3055623	HSCHR6_MHC_COX_CTG1
ENSG00000235178	260388	270919	HSCHR6_MHC_DBB_CTG1
ENSG00000234058	1546480	1550104	HSCHR6_MHC_COX_CTG1
ENSG00000227458	1392026	1404652	HSCHR6_MHC_DBB_CTG1
ENSG00000100029	30576625	30607083	22
ENSG00000235022	1326182	1331803	HSCHR6_MHC_DBB_CTG1
ENSG00000241534	3193430	3199864	HSCHR6_MHC_DBB_CTG1
ENSG00000232535	98306752	98312843	3
ENSG00000092758	62816244	62841163	20
ENSG00000231192	98130721	98138548	3
ENSG00000236032	98147479	98156614	3
ENSG00000180182	40648305	40735877	X
ENSG00000230301	98263252	98265356	3
ENSG00000233180	572851	573857	HSCHR6_MHC_COX_CTG1
ENSG00000228913	1042093	1046406	HSCHR6_MHC_COX_CTG1
ENSG00000170054	94462717	94481125	14
ENSG00000283473	46612525	46626543	3
ENSG00000163825	46494611	46500950	3
ENSG00000230685	3207869	3217043	HSCHR6_MHC_COX_CTG1
ENSG00000238104	1901158	1919370	HSCHR6_MHC_SSTO_CTG1
ENSG00000088448	110878540	110915071	13
ENSG00000160145	124033369	124726325	3
ENSG00000111291	12940575	12952170	12
ENSG00000010219	4562208	4615302	12
ENSG00000135916	230864639	230879248	2
ENSG00000185347	105489855	105499575	14
ENSG00000234669	981424	990140	HSCHR6_MHC_SSTO_CTG1
ENSG00000233210	2909000	2914055	HSCHR6_MHC_DBB_CTG1
ENSG00000232326	4221235	4238030	HSCHR6_MHC_SSTO_CTG1
ENSG00000139505	25245495	25287521	13
ENSG00000272921	4604944	4662643	12
ENSG00000236149	2051098	2076903	HSCHR6_MHC_COX_CTG1
ENSG00000255639	4649101	4774184	12
ENSG00000151079	4809334	4813318	12
ENSG00000111262	4909905	4918256	12
ENSG00000289695	50924969	50970700	12
ENSG00000186452	50842920	50887884	12
ENSG00000182329	202073255	202205188	2
ENSG00000237112	821155	898710	HSCHR6_MHC_DBB_CTG1
ENSG00000214511	50952538	50970607	12
ENSG00000232541	4611327	4638113	HSCHR6_MHC_SSTO_CTG1
ENSG00000284393	8138140	8175320	12
ENSG00000283361	114154691	114223085	13
ENSG00000064835	87259404	87276584	3
ENSG00000111732	8602155	8613242	12
ENSG00000175198	100089015	100530437	13
ENSG00000188559	20389530	20712644	20
ENSG00000275074	22105748	22109419	8
ENSG00000221823	68178857	68256237	2
ENSG00000186103	121567949	121590622	3
ENSG00000238130	3049341	3051611	HSCHR6_MHC_COX_CTG1
ENSG00000236428	1977172	1980172	HSCHR6_MHC_SSTO_CTG1
ENSG00000184898	151247940	151261863	2
ENSG00000053524	183178041	183428778	3
ENSG00000235956	3464563	3470577	HSCHR6_MHC_SSTO_CTG1
ENSG00000230060	3195882	3203998	HSCHR6_MHC_COX_CTG1
ENSG00000153820	227979955	228181687	2
ENSG00000150676	85855101	85920021	11
ENSG00000100307	39120167	39152719	22
ENSG00000196218	38433691	38595273	19
ENSG00000229929	1624933	1642186	HSCHR6_MHC_SSTO_CTG1
ENSG00000033327	78215293	78418348	11
ENSG00000126821	63684216	63728065	14
ENSG00000196227	59933643	59949387	20
ENSG00000047634	17737115	17754988	X
ENSG00000140057	96392128	96490031	14
ENSG00000089818	8076939	8097881	12
ENSG00000232632	1042093	1119641	HSCHR6_MHC_COX_CTG1
ENSG00000185917	36034534	36079389	21
ENSG00000168918	233059967	233207903	2
ENSG00000167037	24806169	24927578	22
ENSG00000129965	2132538	2161209	11
ENSG00000167910	58490178	58500163	8
ENSG00000124126	48624249	48828096	20
ENSG00000206435	2570707	2574099	HSCHR6_MHC_SSTO_CTG1
ENSG00000163515	108743424	108757410	3
ENSG00000144671	38282294	38318575	3
ENSG00000254647	2159779	2161221	11
ENSG00000183734	2268498	2270588	11
ENSG00000170044	102099244	102479841	3
ENSG00000285827	118401602	118482737	11
ENSG00000204361	114678527	114707069	11
ENSG00000100601	77672404	77708023	14
ENSG00000273003	65014182	65040570	11
ENSG00000181544	14690388	14873255	X
ENSG00000168061	65040901	65044828	11
ENSG00000168060	65044818	65058553	11
ENSG00000165898	74493756	74497106	14
ENSG00000104833	6494319	6502848	19
ENSG00000100558	67385652	67412176	14
ENSG00000243496	4056481	4060766	HSCHR6_MHC_DBB_CTG1
ENSG00000244687	50081122	50115959	20
ENSG00000150995	4493345	4847506	3
ENSG00000233418	1908942	1928891	HSCHR6_MHC_DBB_CTG1
ENSG00000203952	134237047	134246842	X
ENSG00000205704	41947178	41958942	22
ENSG00000180964	103252863	103255204	X
ENSG00000100453	24630954	24634267	14
ENSG00000111729	8123617	8138607	12
ENSG00000100116	37807872	37817386	22
ENSG00000127528	16324826	16328685	19
ENSG00000235925	3017944	3021141	HSCHR6_MHC_SSTO_CTG1
ENSG00000237284	795777	796913	HSCHR6_MHC_SSTO_CTG1
ENSG00000241296	4333862	4352360	HSCHR6_MHC_SSTO_CTG1
ENSG00000293570	20358163	20371960	19
ENSG00000223573	5558167	5578349	19
ENSG00000147400	152826994	152830782	X
ENSG00000139899	24423886	24430972	14
ENSG00000289762	14112324	14112476	19
ENSG00000146670	65066300	65084164	11
ENSG00000269699	56774547	56840731	19
ENSG00000118492	146598967	146815462	6
ENSG00000077721	119474802	119591083	X
ENSG00000196946	8157015	8188537	12
ENSG00000100445	24439766	24442905	14
ENSG00000228128	3026334	3029913	HSCHR6_MHC_SSTO_CTG1
ENSG00000237123	2374454	2379793	HSCHR6_MHC_DBB_CTG1
ENSG00000223481	4065551	4082348	HSCHR6_MHC_DBB_CTG1
ENSG00000162976	11155198	11178870	2
ENSG00000101311	6070288	6123644	20
ENSG00000187066	65084979	65089375	11
ENSG00000167767	52168996	52192014	12
ENSG00000174276	65116403	65117701	11
ENSG00000189253	89870438	89878487	11
ENSG00000226467	3606564	3616448	HSCHR6_MHC_COX_CTG1
ENSG00000070985	2404515	2444514	11
ENSG00000197381	45073839	45226560	21
ENSG00000237482	2960098	2961574	HSCHR6_MHC_DBB_CTG1
ENSG00000205426	52285913	52291534	12
ENSG00000231526	4141489	4147359	HSCHR6_MHC_SSTO_CTG1
ENSG00000226892	3534137	3613021	HSCHR6_MHC_DBB_CTG1
ENSG00000178093	19512418	19515548	19
ENSG00000258674	19516227	19536076	19
ENSG00000228964	2571447	2659467	HSCHR6_MHC_SSTO_CTG1
ENSG00000167604	35887630	35902303	19
ENSG00000170523	52314301	52321398	12
ENSG00000241119	233671898	233773300	2
ENSG00000164485	137143820	137173648	6
ENSG00000198125	35606764	35637951	22
ENSG00000231370	2868484	2885535	HSCHR6_MHC_DBB_CTG1
ENSG00000135443	52360006	52367481	12
ENSG00000169188	55000331	55009057	X
ENSG00000168477	32041153	32115334	6
ENSG00000066427	92044496	92106622	14
ENSG00000124194	44247099	44280947	20
ENSG00000161849	52377812	52385652	12
ENSG00000167165	233691607	233773300	2
ENSG00000161850	52393931	52406335	12
ENSG00000196632	54192823	54358642	X
ENSG00000105549	361747	376026	19
ENSG00000170454	52424070	52434371	12
ENSG00000224859	1538676	1544680	HSCHR6_MHC_COX_CTG1
ENSG00000185479	52446651	52452146	12
ENSG00000093000	45163925	45188017	22
ENSG00000170465	52468516	52473805	12
ENSG00000182931	45684651	45705019	20
ENSG00000197044	11767000	11784078	19
ENSG00000205420	52487176	52493257	12
ENSG00000171295	11814273	11835216	19
ENSG00000223417	89911111	89922245	11
ENSG00000126001	35455164	35519280	20
ENSG00000233802	89924064	89933063	11
ENSG00000186081	52514575	52520530	12
ENSG00000228186	2036606	2043443	HSCHR6_MHC_COX_CTG1
ENSG00000204449	90031106	90042025	11
ENSG00000258589	2913651	2920222	HSCHR6_MHC_DBB_CTG1
ENSG00000241635	233760270	233773300	2
ENSG00000081665	19761038	19821751	19
ENSG00000153157	10886831	10979320	6
ENSG00000227333	3127533	3145461	HSCHR6_MHC_DBB_CTG1
ENSG00000123485	233833416	233854566	2
ENSG00000230708	4487777	4498987	HSCHR6_MHC_COX_CTG1
ENSG00000204450	89966037	89974072	11
ENSG00000255245	117820163	117876667	11
ENSG00000139648	52543909	52553145	12
ENSG00000170484	52565782	52573843	12
ENSG00000229676	22634324	22667671	19
ENSG00000179532	6497260	6593758	11
ENSG00000124721	38715311	39030792	6
ENSG00000186471	119895837	119920720	X
ENSG00000170486	52585589	52601538	12
ENSG00000159239	74393836	74421662	2
ENSG00000115274	74455087	74457944	2
ENSG00000186049	52607570	52618559	12
ENSG00000128335	36226209	36239954	22
ENSG00000147145	78747680	78758724	X
ENSG00000226589	3254760	3273193	HSCHR6_MHC_COX_CTG1
ENSG00000274049	74455088	74460884	2
ENSG00000133107	37632063	37870204	13
ENSG00000198431	104215779	104350307	12
ENSG00000115297	74513463	74517148	2
ENSG00000175352	8965682	9005288	11
ENSG00000134597	130401922	130413656	X
ENSG00000121297	31149979	31349436	19
ENSG00000152254	168901291	168910000	2
ENSG00000100122	26599277	26619630	22
ENSG00000101443	45469386	45481533	20
ENSG00000126251	35371068	35372962	19
ENSG00000126262	35443907	35451767	19
ENSG00000160199	42974328	43034475	21
ENSG00000134627	94543840	94621421	11
ENSG00000267041	36714383	36772825	19
ENSG00000156925	137563314	137577691	X
ENSG00000081479	169127109	169362534	2
ENSG00000234154	4346824	4365322	HSCHR6_MHC_COX_CTG1
ENSG00000126768	48893447	48898143	X
ENSG00000128245	31944522	31957603	22
ENSG00000235439	2829503	2841732	HSCHR6_MHC_SSTO_CTG1
ENSG00000149639	36777447	36863538	20
ENSG00000237777	572333	573298	HSCHR6_MHC_DBB_CTG1
ENSG00000228333	4437087	4444187	HSCHR6_MHC_DBB_CTG1
ENSG00000249861	39655913	39660647	19
ENSG00000100350	36487190	36507221	22
ENSG00000228001	1615913	1628543	HSCHR6_MHC_COX_CTG1
ENSG00000196371	94543921	94549895	11
ENSG00000204710	65170233	65173374	11
ENSG00000224320	1369022	1489345	HSCHR6_MHC_COX_CTG1
ENSG00000112499	160171061	160277638	6
ENSG00000289716	71804997	71928656	11
ENSG00000293626	56595302	56657247	19
ENSG00000268182	56643159	56657247	19
ENSG00000125995	35699254	35700984	20
ENSG00000228607	113779796	113780485	11
ENSG00000185345	161347417	162727775	6
ENSG00000110400	119623408	119729200	11
ENSG00000231502	3045170	3054759	HSCHR6_MHC_DBB_CTG1
ENSG00000181282	56971050	56971979	11
ENSG00000181273	56988914	56989843	11
ENSG00000112530	162727132	163315500	6
ENSG00000182208	1469457	1501247	11
ENSG00000101203	63293186	63334851	20
ENSG00000227231	1999050	2000405	HSCHR6_MHC_DBB_CTG1
ENSG00000102390	76173034	76178755	X
ENSG00000187950	29412474	29497686	12
ENSG00000185940	1629775	1630930	11
ENSG00000186280	94973709	94999519	11
ENSG00000234852	3147381	3149766	HSCHR6_MHC_DBB_CTG1
ENSG00000235268	95025258	95027596	11
ENSG00000228116	3394806	3399697	HSCHR6_MHC_DBB_CTG1
ENSG00000263465	95066919	95071225	11
ENSG00000149212	95165513	95232541	11
ENSG00000165349	70925575	70931149	X
ENSG00000132002	14513789	14560391	19
ENSG00000121377	10801532	10802627	12
ENSG00000121314	10806051	10807286	12
ENSG00000121381	10809094	10810168	12
ENSG00000212128	10907926	10909562	12
ENSG00000135436	49582885	49605639	12
ENSG00000205784	4890437	4902948	19
ENSG00000124818	47781982	47832780	6
ENSG00000237155	2222939	2224294	HSCHR6_MHC_COX_CTG1
ENSG00000133460	23856703	23886312	22
ENSG00000166349	36510372	36593156	11
ENSG00000105198	39602524	39607474	19
ENSG00000170396	184598529	184939492	2
ENSG00000175097	36575574	36598279	11
ENSG00000233641	2126761	2132823	HSCHR6_MHC_COX_CTG1
ENSG00000234433	3064882	3076585	HSCHR6_MHC_SSTO_CTG1
ENSG00000254126	106487364	106544297	2
ENSG00000105402	47487637	47515091	19
ENSG00000123364	53938831	53946544	12
ENSG00000213995	110615512	110639996	13
ENSG00000173653	66842835	66846552	11
ENSG00000123407	53954903	53958956	12
ENSG00000173214	111259327	111445354	6
ENSG00000123388	53973126	53977643	12
ENSG00000132313	86199355	86213790	2
ENSG00000224242	3709881	3723057	HSCHR6_MHC_SSTO_CTG1
ENSG00000180818	53985065	53990279	12
ENSG00000236183	3195936	3199133	HSCHR6_MHC_COX_CTG1
ENSG00000197757	53990624	54030823	12
ENSG00000225553	4859097	4865178	HSCHR6_MHC_SSTO_CTG1
ENSG00000258984	237967014	238099412	2
ENSG00000227171	1550037	1555658	HSCHR6_MHC_COX_CTG1
ENSG00000180806	53994895	54003337	12
ENSG00000183305	152714580	152718612	X
ENSG00000009413	111299028	111483715	6
ENSG00000236759	3357184	3375112	HSCHR6_MHC_COX_CTG1
ENSG00000037965	54008985	54012769	12
ENSG00000178752	238158970	238168900	2
ENSG00000174527	109347900	109455523	12
ENSG00000229061	1882672	1902652	HSCHR6_MHC_DBB_CTG1
ENSG00000173237	66975277	66977009	11
ENSG00000159082	32628757	32728040	21
ENSG00000137700	119023751	119030906	11
ENSG00000125798	22580998	22585455	20
ENSG00000053702	2825348	2835544	12
ENSG00000163283	232378724	232382889	2
ENSG00000134901	102784281	102799040	13
ENSG00000124145	45325288	45348425	20
ENSG00000283297	2849046	2857039	12
ENSG00000079435	42401497	42427388	19
ENSG00000197905	2959330	3040676	12
ENSG00000125531	63547891	63558138	20
ENSG00000234920	2843746	2846132	HSCHR6_MHC_SSTO_CTG1
ENSG00000141977	16161368	16173525	19
ENSG00000163286	232406844	232410714	2
ENSG00000101224	3786772	3806730	20
ENSG00000226841	2828001	2829516	HSCHR6_MHC_SSTO_CTG1
ENSG00000268916	152753921	152760222	X
ENSG00000226103	2957575	2960049	HSCHR6_MHC_SSTO_CTG1
ENSG00000237405	3497175	3500531	HSCHR6_MHC_SSTO_CTG1
ENSG00000080561	107825755	107931637	X
ENSG00000163295	232456125	232460753	2
ENSG00000182141	21284033	21329425	19
ENSG00000205209	34590644	34677159	19
ENSG00000136167	46125920	46211871	13
ENSG00000237412	232520388	232525716	2
ENSG00000095932	3473986	3480525	19
ENSG00000196811	232539692	232548115	2
ENSG00000284638	3482110	3483441	19
ENSG00000165935	27446736	27502185	12
ENSG00000172519	15787661	15800357	19
ENSG00000284723	48525632	48526570	12
ENSG00000283536	53241900	53242722	12
ENSG00000011201	8528874	8732195	X
ENSG00000198678	48559882	48562956	12
ENSG00000121318	10825219	10826358	12
ENSG00000260286	24797335	24798917	6
ENSG00000282804	24797373	24809798	6
ENSG00000135316	85607779	85644063	6
ENSG00000182053	49027501	49038451	11
ENSG00000173302	130729070	130730336	2
ENSG00000290146	6970921	6997428	12
ENSG00000214891	49053714	49059112	11
